zip,ZCTA,total,rural,distance_from_shands,median_income,perc_below_poverty,prop_black,prop_hisp
95325,95325,61,1,2231.372227,-,0,0,0
65542,65542,6711,1,768.1726852,34369,18.1,0.085680226,0.024139473
41568,41568,727,1,540.4860651,27125,37.4,0,0
42716,42716,1763,1,570.1221602,43452,18.8,0,0.009642655
94070,94070,29879,0,2341.628776,125335,4.4,0.009337662,0.10673048
41553,41553,2931,1,540.7948788,20275,35.4,0.001705902,0
23486,23486,209,1,659.200032,59702,3.8,0.038277512,0
62998,62998,342,1,676.8738433,26779,17.5,0,0
67106,67106,135,1,1034.649996,95909,0,0,0
81133,81133,876,1,1423.82568,44250,26.3,0,0.562785388
63769,63769,1298,1,688.2447504,45250,12.8,0,0.039291217
62928,62928,189,1,648.0519731,26053,43.9,0,0
23250,23250,0,0,612.8855496,-,-,#DIV/0!,#DIV/0!
65557,65557,134,1,777.9695476,90089,33.6,0,0
40484,40484,11013,1,557.8416003,37760,22.9,0.052211023,0.009624989
23150,23150,11811,0,614.7552547,59390,12.5,0.20497841,0.051392769
23156,23156,1622,1,629.7404493,47050,7.7,0.275585697,0.019112207
81327,81327,806,1,1601.23987,50256,11.6,0,0.033498759
67149,67149,974,1,1030.691272,75259,2,0.009240246,0.13449692
25979,25979,846,1,546.3250378,37279,6.3,0,0.100472813
42352,42352,1954,1,605.6343448,33875,22.7,0.008188332,0.015353122
42371,42371,456,1,610.719582,57112,5.5,0,0.021929825
63629,63629,1420,1,738.5039654,28792,30.1,0.00915493,0
24951,24951,1466,1,548.1282965,32305,23.6,0.000682128,0
42347,42347,5811,1,598.4991868,38952,16.7,0.012218207,0.028910687
94539,94539,51459,0,2323.168458,144152,3.7,0.015215997,0.041741969
66743,66743,4223,0,898.9202149,45000,9,0.015865498,0.080511485
67028,67028,300,1,1093.444106,36250,11.7,0,0.076666667
41635,41635,3172,1,541.1354471,26635,30.3,0.005044136,0.027427491
42409,42409,2494,1,622.6461364,40184,11.9,0.032477947,0.014835605
66771,66771,1184,1,912.4236084,51023,9.1,0.007601351,0.008445946
23225,23225,40084,0,609.1754179,43643,16.1,0.467418421,0.084347869
94002,94002,26679,0,2342.955957,105985,5.9,0.025113385,0.13223884
41622,41622,367,1,541.9081788,33720,27,0,0
67039,67039,3672,1,999.7662048,60500,6.6,0.00245098,0.010348584
23398,23398,51,1,657.8861708,-,0,0,0
95382,95382,37163,0,2264.166993,64874,10.9,0.020450448,0.236552485
24066,24066,4763,1,563.8532358,48519,11.4,0.031492757,0.004408986
95369,95369,977,1,2243.023196,48510,20,0.025588536,0.348004094
67026,67026,4749,1,1023.937611,67939,6.4,0.000631712,0.029901032
23350,23350,3215,1,657.7263856,27075,26.3,0.429548989,0.030793157
23482,23350,3215,1,657.7263856,27075,26.3,0.429548989,0.030793157
23235,23235,30535,0,607.6224406,69283,7.9,0.183166858,0.066022597
24526,24526,1218,1,568.1960608,58839,10.8,0.033661741,0.000821018
23141,23141,6001,1,617.7967763,74688,4.2,0.107982003,0.01049825
24553,24553,2233,1,580.0696951,42336,13,0.126735334,0
81059,81059,347,1,1355.666812,58750,0,0.158501441,0.357348703
41655,41655,713,1,541.4311914,23929,29.2,0,0
24845,24845,298,1,543.3017773,45347,34.9,0,0
66735,66735,488,1,892.3619221,28750,8.4,0,0
24869,24869,332,1,544.5953744,14550,46.4,0,0
84762,84762,301,1,1819.649779,45625,0,0,0
63743,63743,62,1,690.7531936,87750,25.8,0,0
66710,66710,764,1,937.4043967,41739,20.2,0,0.018324607
23113,23113,24147,0,605.1016279,108176,4,0.061746801,0.026173024
94038,94038,3435,0,2355.003123,81622,7.5,0.004366812,0.370887918
42361,42361,525,1,595.8713259,75583,4.6,0,0
62972,62972,1023,1,655.810662,42460,22.9,0,0
42776,42776,3373,1,578.3018095,42500,29.4,0.00296472,0.049214349
66736,66736,3700,1,945.699243,37557,18.2,0.001621622,0.029189189
66759,66736,3700,1,945.699243,37557,18.2,0.001621622,0.029189189
65601,65601,732,1,842.2603069,35972,11.6,0.00136612,0
95316,95316,6733,0,2260.579918,67639,16.7,0.010396554,0.323184316
24945,24945,455,1,551.5518635,29756,5.3,0,0
63662,63662,1264,1,697.8813454,39643,20.6,0,0
94560,94560,43635,0,2328.928964,86521,7.8,0.046201444,0.330583247
24726,24726,281,1,544.8798656,27132,33.1,0,0
81335,81335,94,1,1607.896907,"250,000+",0,0,0
41339,41339,10680,1,545.5530601,25192,32.9,0.006460674,0.003838951
41310,41339,10680,1,545.5530601,25192,32.9,0.006460674,0.003838951
94538,94538,63850,0,2325.313635,87652,6.6,0.044729836,0.204072044
67072,67072,201,1,982.1621683,41563,14.4,0,0
41347,41311,7436,1,551.1563407,23301,34.7,0.013582571,0.010220549
41311,41311,7436,1,551.1563407,23301,34.7,0.013582571,0.010220549
41368,41311,7436,1,551.1563407,23301,34.7,0.013582571,0.010220549
41558,41558,695,1,542.638776,25795,35.7,0,0
94065,94065,11585,0,2340.559777,132462,2.9,0.021665947,0.081139404
41645,41645,1460,1,543.9336875,29896,35.5,0,0.008219178
94403,94403,40032,0,2343.672442,95189,5.3,0.014213629,0.190922262
94497,94403,40032,0,2343.672442,95189,5.3,0.014213629,0.190922262
41547,41547,145,1,543.5617316,45804,0,0,0
24846,24846,165,1,543.0502863,13056,53.9,0,0
24716,24716,345,1,545.4193447,17692,29,0.257971014,0
23071,23071,1500,1,639.4798844,77125,13.5,0.1,0.018666667
24719,24719,441,1,542.9169244,29415,29.9,0,0
23936,23936,8693,1,585.9195576,37460,19.5,0.414356379,0.008282526
23219,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23241,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23292,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23291,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23218,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23274,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23298,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
23293,23219,3431,0,612.1664209,20039,46.9,0.543864762,0.032060624
94037,94037,2880,0,2354.930736,147568,0.1,0,0.109027778
67837,67837,970,1,1183.370258,52500,6.3,0,0.031958763
23075,23075,10156,0,615.3132747,39583,19.3,0.607424183,0.054450571
67060,67060,14244,0,1017.91454,55296,6.5,0.00308902,0.050828419
41615,41615,683,1,544.0910243,31458,32.5,0,0.023426061
24574,24574,4271,1,573.6970358,50522,12.9,0.106064154,0.01756029
42712,42712,1407,1,587.9039529,36293,17.1,0,0.014925373
23284,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23290,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23220,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23282,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23269,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23286,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23278,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23260,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23261,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23285,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23276,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
23232,23220,34684,0,612.0892709,35958,34,0.29861031,0.036126168
67842,67842,576,1,1136.396447,48750,31.6,0.013888889,0.057291667
23223,23223,48021,0,613.3068286,36960,27.8,0.798088336,0.0187418
66712,66712,1831,1,893.4354436,37313,21.9,0,0.020207537
65603,65603,160,1,856.079611,42788,4.4,0,0
63625,63625,435,1,734.4625226,53224,8.2,0.04137931,0.034482759
67862,67862,261,1,1247.319065,43750,8.4,0,0.122605364
67834,67834,1251,1,1129.938548,60694,7,0.003197442,0.088729017
42788,42788,451,1,583.366842,51667,0,0,0
23149,23149,2965,1,637.6387069,48260,13.5,0.205059022,0.003035413
23031,23149,2965,1,637.6387069,48260,13.5,0.205059022,0.003035413
95387,95387,768,1,2285.860068,28472,53.8,0,0.807291667
24935,24935,608,1,550.9617362,43654,3.9,0,0
25608,25608,1111,1,544.6922548,31920,32.3,0,0
41555,41555,800,1,542.3319434,24191,31.4,0,0.0125
62920,62920,3490,1,672.2963906,42100,14.3,0.051289398,0.124068768
24595,24595,653,1,575.66238,68646,0,0.044410413,0.027565084
41605,41605,722,1,544.2613869,34179,33.9,0,0.024930748
67037,67037,27928,0,1013.424515,68027,6.3,0.020445431,0.064594672
41632,41632,684,1,545.1873128,16806,36,0,0
94402,94402,24306,0,2345.06496,115807,4.4,0.015798568,0.13585123
40405,40403,24369,0,556.5495311,43075,21.6,0.017768476,0.024785588
40403,40403,24369,0,556.5495311,43075,21.6,0.017768476,0.024785588
23043,23043,1420,1,644.034476,47976,9.1,0.033802817,0.024647887
23139,23139,24157,1,601.2104782,73657,5.3,0.080390777,0.018462557
23070,23070,826,1,642.5897369,107917,0,0,0.03874092
94404,94404,35045,0,2341.925513,114779,4,0.019089742,0.05735483
95328,95328,4717,0,2267.68651,41103,29.8,0,0.628789485
23345,23306,875,1,659.8144004,58438,8.6,0.114285714,0.021714286
23306,23306,875,1,659.8144004,58438,8.6,0.114285714,0.021714286
23341,23306,875,1,659.8144004,58438,8.6,0.114285714,0.021714286
23423,23423,275,1,663.4306879,25595,13.8,0.04,0.109090909
94537,94536,70696,0,2326.827171,92107,8.2,0.043100034,0.186389612
94536,94536,70696,0,2326.827171,92107,8.2,0.043100034,0.186389612
23124,23124,3188,1,622.4717287,72764,3.4,0.071518193,0
63645,63645,11388,1,709.9375805,36620,19.2,0.006673692,0.022128556
66756,66756,891,1,890.3692844,30583,20.7,0.002244669,0.016835017
25651,25651,640,1,544.5383065,31047,21.4,0,0
65552,65552,2170,1,783.0246165,52798,4.6,0,0.028110599
23221,23221,15570,0,611.7713923,59623,11.4,0.101284522,0.029094412
89017,89017,105,1,1960.597537,42198,0,0,0
40060,40060,1174,1,570.7121145,41131,16.9,0.010221465,0
64762,64762,1495,1,885.0538123,34000,18.2,0,0.002675585
41528,41528,633,1,544.6780846,30040,19.3,0,0
81084,81084,121,1,1271.651231,34286,31.3,0,0.016528926
95345,95345,448,1,2214.917875,41042,17.1,0,0.142857143
24983,24983,2610,1,556.420339,45219,14.7,0.029118774,0.007279693
24993,24983,2610,1,556.420339,45219,14.7,0.029118774,0.007279693
42338,42338,100,1,600.628231,85208,0,0,0
84736,84736,206,1,1781.510774,41250,12.6,0,0
42748,42748,8316,1,578.0214625,36174,16.1,0.053150553,0.032708033
62939,62939,3219,1,663.6512237,44507,11.5,0,0.004970488
41659,41659,206,1,545.3019689,33850,14.1,0,0
25841,25841,723,1,549.0369629,32679,22.1,0.069156293,0.030428769
24941,24941,1347,1,559.3176842,40000,27.8,0.001484781,0
84718,84718,222,1,1786.87646,53125,5,0,0
40033,40033,12581,1,569.6532807,37708,17.2,0.134965424,0.035688737
41543,41543,543,1,543.9681417,24958,46.8,0,0
63747,63747,557,1,692.0108111,54861,9.6,0,0
24834,24834,526,1,549.3843809,53375,8,0,0
65470,65470,975,1,791.4964904,39408,20.9,0,0.044102564
94555,94555,35654,0,2329.942085,114603,5.9,0.041762495,0.081477534
40404,40404,734,0,566.3218439,-,-,0.182561308,0.034059946
24847,24847,349,1,549.3843809,16563,44.4,0,0
23110,23110,670,1,632.1827753,56060,3.9,0,0
25826,25826,161,1,548.6464959,85921,0,0,0
40464,40464,921,1,563.0858115,39602,21,0,0.007600434
40452,40464,921,1,563.0858115,39602,21,0,0.007600434
41663,41663,397,1,545.2774435,60455,13.1,0.251889169,0
94401,94401,36838,0,2344.696863,72279,11.6,0.03138064,0.414490472
23222,23222,25494,0,614.4085833,35329,26,0.836942026,0.006629011
24131,24131,76,1,557.7943322,-,0,0,0
84725,84725,1845,1,1877.14991,52929,7.8,0,0.067208672
23176,23176,651,1,643.0381611,54219,3.4,0.053763441,0
24867,24867,362,1,547.2562173,39653,0,0,0
23173,23173,2253,0,609.6233048,-,-,0.13271194,0.073235686
66733,66733,2048,1,919.9865084,48457,14,0.000488281,0.022949219
84735,84735,267,1,1812.545597,41786,2.3,0,0.018726592
41567,41567,255,1,544.4756619,34250,3.5,0,0
41649,41649,2524,1,545.5087476,22350,35.2,0.003565769,0
42327,42327,4249,1,614.8660064,44451,18.8,0.000470699,0.012002824
24839,24839,1300,1,545.8793626,23066,28.8,0,0
67133,67133,6465,0,1007.79143,76674,2.4,0.010827533,0.051044084
25928,25928,366,1,548.7253691,27650,33.3,0,0
81144,81144,7015,0,1468.422367,42621,18.1,0.00427655,0.503349964
81135,81144,7015,0,1468.422367,42621,18.1,0.00427655,0.503349964
41642,41642,579,1,546.5480202,9949,40.1,0,0
24898,24898,119,1,547.8600059,18750,14.3,0,0
24859,24898,119,1,547.8600059,18750,14.3,0,0
63781,63781,1080,1,695.0614566,41875,12.6,0,0
40440,40440,2318,0,563.9393744,38313,22.7,0.024590164,0.002157032
65722,65722,1320,1,809.4626533,38616,17.3,0,0
23295,23230,5540,0,613.1535342,52243,9.9,0.131768953,0.091877256
23230,23230,5540,0,613.1535342,52243,9.9,0.131768953,0.091877256
23279,23230,5540,0,613.1535342,52243,9.9,0.131768953,0.091877256
40063,40063,663,1,572.3136335,-,0,0.262443439,0
25810,25810,312,1,549.3843809,36831,0,0,0
25943,25810,312,1,549.3843809,36831,0,0,0
62967,62967,293,1,658.4010977,40714,11.9,0,0
94010,94010,42223,0,2347.052085,118125,5.3,0.010326126,0.106695403
94011,94010,42223,0,2347.052085,118125,5.3,0.010326126,0.106695403
63732,63732,858,1,686.5899124,57578,8.5,0,0
25882,25882,2573,1,549.7403749,46382,15.3,0.014380101,0.003886514
93546,93546,9408,0,2155.757499,65156,5.1,0.002869898,0.357355442
25902,25902,327,1,550.1956825,22250,22.3,0,0
41603,41603,1320,1,547.5870673,61750,14.2,0,0
23226,23226,15266,0,612.4845115,79156,5.3,0.060592166,0.044346915
41544,41544,772,1,547.1726175,25750,22.8,0,0.006476684
67841,67841,454,1,1162.657556,61750,4.8,0,0.215859031
24533,24521,10544,1,579.4874305,45288,13.9,0.182757967,0.019062974
24521,24521,10544,1,579.4874305,45288,13.9,0.182757967,0.019062974
67880,67880,7975,0,1217.25771,54869,13.9,0.000250784,0.44539185
67109,67109,412,1,1123.638527,41944,11.9,0,0.123786408
63621,63621,1387,1,720.1316833,43438,23.4,0,0
95307,95307,42470,0,2269.754209,45631,20.2,0.017753709,0.565246056
42732,42732,2233,1,588.4234768,43586,9,0,0
41519,41519,1201,1,547.5205982,42063,17.5,0,0.009159034
62905,62905,829,1,676.6645882,31136,20.6,0.00482509,0.061519903
24851,24851,369,1,548.074197,29213,0,0,0
81331,81331,324,1,1608.363234,32708,8.3,0,0
40328,40328,965,1,565.6784918,39853,8,0.002072539,0.038341969
23181,23181,5457,1,630.0635526,62578,9.7,0.124060839,0.01887484
94587,94587,71675,0,2329.700514,82564,8.4,0.056839902,0.220216254
24880,24880,398,1,551.9960146,24934,48.5,0,0
23229,23229,33570,0,612.0234298,72712,10,0.081054513,0.066517724
23288,23229,33570,0,612.0234298,72712,10,0.081054513,0.066517724
23255,23229,33570,0,612.0234298,72712,10,0.081054513,0.066517724
23169,23169,1416,1,643.3294842,51302,9.6,0.232344633,0
94586,94586,984,1,2320.785466,85000,3.5,0,0.135162602
23242,23238,26077,0,612.5539242,63101,6.7,0.128964221,0.042566246
23238,23238,26077,0,612.5539242,63101,6.7,0.128964221,0.042566246
40119,40119,1580,1,597.3679866,46250,10.8,0,0
40153,40119,1580,1,597.3679866,46250,10.8,0,0
95326,95326,9487,0,2265.054078,54366,18.3,0.012438073,0.373669232
63770,63770,127,1,690.7948185,48125,0,0,0
25811,25811,247,1,549.3843809,56875,0,0,0
40461,40461,3132,1,559.3799985,45152,14,0,0.037037037
67867,67867,1557,1,1173.398887,60365,6.8,0,0.046242775
24818,24818,1224,1,548.3936394,20507,50,0,0
41535,41535,377,1,547.060689,45926,2.9,0,0
41616,41616,752,1,547.0850603,35938,15.3,0,0
66780,66780,725,1,911.8420142,38056,15.6,0.00137931,0.019310345
94030,94030,22203,0,2349.176542,92006,5.7,0.010088727,0.145070486
23111,23111,36951,0,619.2641244,70393,5.1,0.081513356,0.03058104
24579,24579,1352,1,570.9001885,46875,5,0.051035503,0
23420,23420,2980,1,663.4519876,26556,24.7,0.579865772,0.037919463
42455,42455,3354,1,622.6073874,40000,13.3,0.00208706,0.133571855
42444,42455,3354,1,622.6073874,40000,13.3,0.00208706,0.133571855
42740,42740,1703,1,584.0463452,66553,8.7,0.042278332,0.020551967
67054,67054,1213,1,1115.07453,40583,14.7,0.000824402,0.04286892
23480,23480,275,1,667.9052711,18417,39.6,0.261818182,0.054545455
23227,23227,25287,0,615.8200392,47401,15.6,0.494404239,0.032862736
40145,40145,786,1,595.9321838,40195,45.8,0,0
23092,23092,663,1,641.5231892,63750,0.8,0.491704374,0
23921,23921,1896,1,586.4786793,30765,29.3,0.271624473,0.049050633
25915,25915,370,1,551.0737645,26071,38.4,0.008108108,0
67855,67855,1956,1,1234.798357,41958,8,0.010736196,0.3900818
63650,63650,4397,1,725.4797238,39417,21.2,0.017284512,0.010916534
40062,40062,385,1,574.7089317,31364,3.6,0,0
65613,65613,16799,0,838.1665034,39700,18.4,0.014107983,0.028215965
24985,24981,694,1,558.750741,41481,7.5,0.047550432,0
24981,24981,694,1,558.750741,41481,7.5,0.047550432,0
67047,67047,823,1,960.0574381,38750,17.4,0,0.008505468
25672,25672,390,1,545.2893165,27552,46.4,0,0
67111,67111,219,1,1048.389642,41023,2.7,0,0.02283105
40446,40444,13948,1,566.5903858,44851,22.1,0.018067106,0.021293375
40444,40444,13948,1,566.5903858,44851,22.1,0.018067106,0.021293375
40410,40444,13948,1,566.5903858,44851,22.1,0.018067106,0.021293375
63783,63783,133,1,690.3283782,120469,0,0,0
65560,65560,14476,1,760.3223098,37579,21.4,0.005250069,0.015612048
65590,65590,1053,1,818.188541,28370,25.2,0,0.01994302
41531,41531,979,1,547.1984763,30724,29.8,0.046986721,0
65663,65663,2754,1,829.7444852,37611,18.9,0,0.002541757
41601,41601,953,0,548.3665182,39495,5.6,0,0
41366,41366,9,1,549.3065299,-,0,0,0
42322,42322,0,1,620.2206069,-,-,#DIV/0!,#DIV/0!
67216,67216,25058,0,1018.637348,33936,26.3,0.072511773,0.216018836
66734,66734,224,1,901.5749074,31429,3.1,0,0
24599,24599,664,1,588.0918297,30389,20.5,0.251506024,0
24130,24130,0,1,563.6914401,-,-,#DIV/0!,#DIV/0!
62958,62958,2075,1,673.5476518,46938,18.2,0.05253012,0.033253012
40052,40052,520,1,575.4022167,32566,25.4,0,0.021153846
65436,65436,76,1,778.1229474,-,15.8,0,0
23401,23401,298,1,666.1142468,"2,500-",71.8,0.483221477,0
24882,24882,437,1,548.8828814,28843,20.8,0,0
41564,41564,1310,1,547.8762292,30556,30.5,0,0
25857,25857,407,1,552.5508132,27857,52.9,0,0
67059,67059,1016,1,1106.943562,41583,22.3,0.015748031,0.044291339
94044,94044,38416,0,2353.627452,96719,5.4,0.02665556,0.178441274
63663,63663,658,0,726.4362487,30938,21,0.001519757,0.010638298
94128,94128,83,0,2348.883481,-,100,0.240963855,0.518072289
95351,95351,48437,0,2272.545979,34732,34.7,0.023040238,0.679459917
67215,67215,5815,0,1024.000429,77917,6,0.009286328,0.098710232
64756,64756,602,1,865.3528,31875,29.9,0,0.024916944
67217,67217,28620,0,1020.980469,39533,18.4,0.050873515,0.136303284
25843,25843,685,1,553.0644076,57204,3.5,0,0
23289,23294,17869,0,614.8332557,52992,10.7,0.17868935,0.043315239
23294,23294,17869,0,614.8332557,52992,10.7,0.17868935,0.043315239
84776,84776,626,1,1787.196598,58229,6.4,0,0.049520767
41621,41621,230,0,549.197092,21375,20.9,0,0
94066,94066,42100,0,2350.437966,81369,6.7,0.023634204,0.300047506
89008,89008,1400,1,1914.440212,32045,12.1,0.002857143,0.161428571
62975,62975,373,1,680.1632316,30292,17.4,0,0
95323,95323,998,1,2256.918192,55500,16.6,0,0.256513026
84511,84511,4680,0,1645.123538,50703,19.3,0.002564103,0.05534188
25978,25978,675,1,556.3843757,22143,18.2,0,0
62947,62947,525,1,646.1126121,39118,5.3,0,0
95358,95358,31709,0,2275.394877,49567,22.9,0.025103283,0.56655839
25686,25692,913,1,550.0973754,27644,36.4,0.077765608,0
25692,25692,913,1,550.0973754,27644,36.4,0.077765608,0
81089,81089,4399,0,1398.456322,28575,21.4,0.0093203,0.463287111
66714,66714,174,1,943.7052198,39375,9.2,0,0
67137,67137,667,1,967.3832953,32250,32.1,0,0
62942,62942,492,1,684.806456,34265,21.7,0.008130081,0
23228,23228,35169,0,615.6511879,44628,15.3,0.262759817,0.129346868
23273,23228,35169,0,615.6511879,44628,15.3,0.262759817,0.129346868
42376,42376,6025,1,610.9362991,45580,19.4,0,0.034854772
67227,67227,239,1,1027.315548,69375,0,0,0
62922,62922,3241,1,662.5876018,52632,9.3,0,0.008330762
23422,23422,214,1,665.2176444,22326,0,0.476635514,0
66711,66711,804,1,894.5772389,32750,21.8,0,0.003731343
25688,25688,351,1,549.2129035,24625,27.1,0,0
23027,23027,1227,1,602.1118108,48654,9.9,0.10594947,0
40152,40152,380,1,596.8182154,37382,10.3,0,0
65649,65649,1309,1,847.4191728,43984,24.1,0,0.013750955
67221,67210,10163,0,1016.80375,34842,26.9,0.127914986,0.320181049
67210,67210,10163,0,1016.80375,34842,26.9,0.127914986,0.320181049
95385,95385,515,1,2287.17518,37631,1.6,0,0.483495146
23108,23108,296,1,637.6516603,75446,0,0.033783784,0
24874,24874,2623,1,546.6851863,33462,15,0.011437286,0.000381243
40037,40037,2745,1,578.1210514,39053,21.1,0.013114754,0.001092896
67232,67232,234,1,1012.243612,53519,0,0,0
41385,41385,413,1,552.6018941,24938,16.5,0,0
94545,94545,30936,0,2332.98058,71723,9.5,0.119181536,0.299941815
25853,25853,112,1,552.6022844,-,0,0,0
67122,67122,109,1,975.3661894,53000,3.7,0,0
23233,23233,29722,0,612.32909,95967,5.4,0.050198506,0.025031963
42343,42343,1826,1,604.6358149,26653,34.4,0.004381161,0.003285871
94544,94544,76508,0,2330.61564,59699,14.8,0.102512156,0.458840906
94557,94544,76508,0,2330.61564,59699,14.8,0.102512156,0.458840906
94540,94544,76508,0,2330.61564,59699,14.8,0.102512156,0.458840906
24822,24822,554,1,549.9379877,47500,20.6,0,0
25876,25876,103,1,549.3843809,92500,8.7,0,0
25621,25621,2090,1,549.5582612,32121,23.7,0,0
